"","X.1","X","Island","Site","Spearfishing","Diving","Species","Species.Code","Phase","Length.cm","g.frac","FR","BR","TDB","for.dur","for.bites","tot.BM","tot.DEN","scar.BM","herb.BM","scar.DEN","conspec.BM","conspec.DEN","carn.BM","carn.DEN","cover_CCA","cover_LC","cover_MA","cover_TA","canopy_MA","canopy_TA","rugosity","int.tot","int.scar","int.con","int.hetscar","int.dam","PC1.x","PC2.x","PC1.y","PC2.y","PC1.x.x","PC2.x.x","PC1.y.y","PC2.y.y","PC1.x.x.x","PC2.x.x.x","PC1.y.y.y","PC2.y.y.y","PC1.x.x.x.x","PC2.x.x.x.x","PC1.y.y.y.y","PC2.y.y.y.y","PC1.x.x.x.x.x","PC2.x.x.x.x.x","PC1.y.y.y.y.y","PC2.y.y.y.y.y","PC1","PC2"
"761",761,761,"Antigua","Windward","High","Med","Sparisoma viride","stop","i",16,0.066666666,180,0.75,1890,2.666666667,2,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,11.26875287,0.833333333,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"762",762,762,"Antigua","Windward","High","Med","Sparisoma aurofrenatum","rbp","i",15,0.341666667,360,0.292682927,3780,13.66666667,4,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,130.312661,1.666666667,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"763",763,763,"Antigua","Windward","High","Med","Sparisoma aurofrenatum","rbp","i",17,0.483333333,390,0.224137931,4095,19.33333333,4.333333333,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,130.312661,1.666666667,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"764",764,764,"Antigua","Windward","High","Med","Sparisoma aurofrenatum","rbp","i",16,0.625,570,0.253333333,5985,37.5,9.5,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,130.312661,1.666666667,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"765",765,765,"Antigua","Windward","High","Med","Scarus vetula","qup","i",23,0.153846154,166.1538462,0.3,1744.615385,10,3,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,0,0,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"766",766,766,"Antigua","Windward","High","Med","Sparisoma viride","stop","i",16,0.283333333,180,0.176470588,1890,34,6,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,11.26875287,0.833333333,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,1,1,1,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"767",767,767,"Antigua","Windward","High","Med","Sparisoma viride","stop","i",20,0,0,0,0,NA,NA,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,11.26875287,0.833333333,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"768",768,768,"Antigua","Windward","High","Med","Scarus vetula","qup","i",27,0.091666666,390,1.181818182,4095,2.2,2.6,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,0,0,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"769",769,769,"Antigua","Windward","High","Med","Sparisoma aurofrenatum","rbp","i",19,0.058333331,210,1,2205,1,1,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,130.312661,1.666666667,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"770",770,770,"Antigua","Windward","High","Med","Sparisoma viride","stop","t",38,0.399999999,510,0.354166667,5355,6.857142857,2.428571429,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,11.26875287,0.833333333,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"771",771,771,"Antigua","Windward","High","Med","Scarus vetula","qup","i",17,0.516666667,1980,1.064516129,20790,15.5,16.5,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,0,0,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,2,2,2,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"772",772,772,"Antigua","Windward","High","Med","Sparisoma aurofrenatum","rbp","i",16,0.125,450,1,4725,3.333333333,3.333333333,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,130.312661,1.666666667,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"773",773,773,"Antigua","Windward","High","Med","Sparisoma viride","stop","i",18,0.158333332,360,0.631578947,3780,4.75,3,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,11.26875287,0.833333333,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"774",774,774,"Antigua","Windward","High","Med","Sparisoma viride","stop","i",30,0.208333333,420,0.56,4410,8.333333333,4.666666667,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,11.26875287,0.833333333,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,1,1,1,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"775",775,775,"Antigua","Windward","High","Med","Sparisoma viride","stop","i",32,0.258333333,450,0.483870968,4725,6.2,3,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,11.26875287,0.833333333,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"776",776,776,"Antigua","Windward","High","Med","Sparisoma aurofrenatum","rbp","i",17,0.274999998,540,0.545454545,5670,5.5,3,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,130.312661,1.666666667,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,0,0,0,0,0,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
"777",777,777,"Antigua","Windward","High","Med","Sparisoma aurofrenatum","rbp","i",20,0.058333333,210,1,2205,1.4,1.4,3999.938774,191.8333333,323.2773759,1540.907008,5.833333333,130.312661,1.666666667,246.0520256,2.166666667,0.527777778,4.736111111,14.5952381,73.27281746,18.40347222,3.497832341,1.20475,1,0,0,0,1,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.885535215,1.082065119,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565,1.88553521517104,1.0820651189565
